0.000000,0.000000
0.999329,-0.000000
0.073191,-0.000000
-0.993969,0.000000
-0.145990,0.000000
0.983276,-0.000000
0.218005,-0.000000
-0.967310,0.000000
-0.288851,-0.000000
0.946154,-0.000000
0.358147,-0.000000
-0.919923,0.000000
-0.425523,0.000000
0.888758,0.000000
0.490616,-0.000000
-0.852825,0.000000
-0.553077,-0.000000
0.812318,-0.000000
0.612571,0.000000
-0.767453,-0.000000
-0.668779,0.000000
0.718472,-0.000000
0.721400,-0.000000
-0.665636,0.000000
-0.770152,-0.000000
0.609230,-0.000000
0.814772,0.000000
-0.549556,0.000000
-0.855021,-0.000000
0.486934,-0.000000
0.890684,-0.000000
-0.421700,0.000000
-0.921570,-0.000000
0.354204,0.000000
0.947512,0.000000
-0.284808,-0.000000
-0.968371,-0.000000
0.213885,-0.000000
0.984036,-0.000000
-0.141814,0.000000
-0.994423,-0.000000
0.068982,-0.000000
0.999475,0.000000
0.004220,-0.000000
-0.999166,0.000000
-0.077399,-0.000000
0.993497,-0.000000
0.150163,0.000000
-0.982499,-0.000000
-0.222121,-0.000000
0.966231,0.000000
0.292888,-0.000000
-0.944780,-0.000000
-0.362084,-0.000000
0.918261,-0.000000
0.429338,0.000000
-0.886816,-0.000000
-0.494288,-0.000000
0.850614,0.000000
0.556587,-0.000000
-0.809850,0.000000
-0.615901,-0.000000
0.764741,-0.000000
0.671911,0.000000
-0.715530,-0.000000
-0.724316,0.000000
0.662481,0.000000
0.772837,0.000000
-0.605878,-0.000000
-0.817211,0.000000
0.546025,0.000000
0.857202,0.000000
-0.483244,-0.000000
-0.892595,0.000000
0.417870,-0.000000
0.923200,-0.000000
-0.350255,0.000000
-0.948853,-0.000000
0.280761,0.000000
0.969416,-0.000000
-0.209760,0.000000
-0.984778,-0.000000
0.137635,-0.000000
0.994859,0.000000
-0.064771,-0.000000
-0.999603,-0.000000
-0.008440,-0.000000
0.998985,-0.000000
0.081606,0.000000
-0.993008,-0.000000
-0.154334,-0.000000
0.981704,-0.000000
0.226234,0.000000
-0.965135,0.000000
-0.296921,0.000000
0.943388,-0.000000
0.366015,0.000000
-0.916581,0.000000
-0.433145,0.000000
0.884858,0.000000
0.497952,0.000000
-0.848388,0.000000
-0.560088,0.000000
0.807367,-0.000000
0.619220,0.000000
-0.762015,-0.000000
-0.675030,-0.000000
0.712576,-0.000000
0.727219,-0.000000
-0.659314,0.000000
-0.775508,0.000000
0.602516,-0.000000
0.819636,0.000000
-0.542485,0.000000
-0.859368,0.000000
0.479545,0.000000
0.894490,0.000000
-0.414032,-0.000000
-0.924813,0.000000
0.346299,-0.000000
0.950176,0.000000
-0.276708,0.000000
-0.970443,-0.000000
0.205632,0.000000
0.985503,-0.000000
-0.133454,0.000000
-0.995277,0.000000
0.060560,-0.000000
0.999713,0.000000
0.012659,-0.000000
-0.998786,0.000000
-0.085811,0.000000
0.992501,0.000000
0.158502,0.000000
-0.980892,0.000000
-0.230342,-0.000000
0.964022,0.000000
0.300948,0.000000
-0.941980,-0.000000
-0.369938,0.000000
0.914886,-0.000000
0.436945,0.000000
-0.882884,0.000000
-0.501607,0.000000
0.846146,0.000000
0.563579,0.000000
-0.804870,-0.000000
-0.622528,0.000000
0.759275,0.000000
0.678138,0.000000
-0.709609,0.000000
-0.730109,0.000000
0.656135,-0.000000
0.778165,-0.000000
-0.599142,-0.000000
-0.822046,0.000000
0.538935,-0.000000
0.861518,0.000000
-0.475838,0.000000
-0.896368,0.000000
0.410187,0.000000
0.926411,-0.000000
-0.342337,-0.000000
-0.951483,0.000000
0.272650,0.000000
0.971452,-0.000000
-0.201501,-0.000000
-0.986210,-0.000000
0.129271,-0.000000
0.995678,-0.000000
-0.056347,0.000000
-0.999805,0.000000
-0.016879,0.000000
0.998569,0.000000
0.090014,-0.000000
-0.991976,0.000000
-0.162667,-0.000000
0.980062,0.000000
0.234447,-0.000000
-0.962891,-0.000000
-0.304969,-0.000000
0.940555,-0.000000
0.373856,-0.000000
-0.913174,0.000000
-0.440737,-0.000000
0.880895,-0.000000
0.505254,0.000000
-0.843890,-0.000000
-0.567060,-0.000000
0.802358,0.000000
0.625825,-0.000000
-0.756523,0.000000
-0.681233,-0.000000
0.706629,0.000000
0.732987,0.000000
-0.652945,-0.000000
-0.780808,-0.000000
0.595758,-0.000000
0.824442,-0.000000
-0.535376,0.000000
-0.863653,-0.000000
0.472122,0.000000
0.898231,0.000000
-0.406335,-0.000000
-0.927991,0.000000
0.338369,-0.000000
0.952773,-0.000000
-0.268588,0.000000
-0.972445,-0.000000
0.197366,-0.000000
0.986900,0.000000
-0.125085,-0.000000
-0.996061,-0.000000
0.052133,-0.000000
0.999879,-0.000000
0.021098,0.000000
-0.998334,0.000000
-0.094216,-0.000000
0.991434,-0.000000
0.166829,-0.000000
-0.979215,-0.000000
-0.238547,-0.000000
0.961744,-0.000000
0.308985,0.000000
-0.939114,-0.000000
-0.377766,0.000000
0.911446,-0.000000
0.444521,-0.000000
-0.878889,0.000000
-0.508891,0.000000
0.841618,0.000000
0.570531,0.000000
-0.799832,-0.000000
-0.629111,0.000000
0.753756,0.000000
0.684316,-0.000000
-0.703637,0.000000
-0.735851,-0.000000
0.649743,-0.000000
0.783438,-0.000000
-0.592364,0.000000
-0.826823,-0.000000
0.531807,0.000000
0.865772,-0.000000
-0.468398,-0.000000
-0.900078,0.000000
0.402476,0.000000
0.929555,0.000000
-0.334395,0.000000
-0.954046,0.000000
0.264520,0.000000
0.973420,0.000000
-0.193227,0.000000
-0.987572,-0.000000
0.120897,0.000000
0.996426,0.000000
-0.047919,-0.000000
-0.999936,0.000000
-0.025317,-0.000000
0.998082,-0.000000
0.098417,-0.000000
-0.990874,0.000000
-0.170988,0.000000
0.978351,-0.000000
0.242643,0.000000
-0.960579,0.000000
-0.312996,-0.000000
0.937655,-0.000000
0.381670,-0.000000
-0.909702,-0.000000
-0.448297,0.000000
0.876869,-0.000000
0.512519,0.000000
-0.839332,-0.000000
-0.573992,-0.000000
0.797292,-0.000000
0.632386,-0.000000
-0.750976,0.000000
-0.687387,0.000000
0.700632,-0.000000
0.738702,0.000000
-0.646529,0.000000
-0.786053,-0.000000
0.588959,-0.000000
0.829189,0.000000
-0.528229,0.000000
-0.867876,0.000000
0.464665,-0.000000
0.901909,0.000000
-0.398609,-0.000000
-0.931103,-0.000000
0.330415,0.000000
0.955303,-0.000000
-0.260448,0.000000
-0.974378,0.000000
0.189085,-0.000000
0.988226,0.000000
-0.116707,0.000000
-0.996774,-0.000000
0.043703,0.000000
0.999975,-0.000000
0.029535,0.000000
-0.997812,0.000000
-0.102615,-0.000000
0.990296,0.000000
0.175145,0.000000
-0.977469,-0.000000
-0.246735,0.000000
0.959398,0.000000
0.317001,0.000000
-0.936180,0.000000
-0.385567,-0.000000
0.907941,0.000000
0.452065,-0.000000
-0.874832,-0.000000
-0.516138,0.000000
0.837030,-0.000000
0.577442,0.000000
-0.794738,0.000000
-0.635649,-0.000000
0.748183,0.000000
0.690446,0.000000
-0.697615,-0.000000
-0.741539,0.000000
0.643304,0.000000
0.788655,-0.000000
-0.585543,-0.000000
-0.831540,-0.000000
0.524641,0.000000
0.869965,-0.000000
-0.460924,-0.000000
-0.903723,0.000000
0.394735,-0.000000
0.932634,0.000000
-0.326429,-0.000000
-0.956542,0.000000
0.256372,-0.000000
0.975318,0.000000
-0.184939,0.000000
-0.988863,-0.000000
0.112515,0.000000
0.997104,0.000000
-0.039487,-0.000000
-0.999996,0.000000
-0.033753,-0.000000
0.997524,0.000000
0.106812,0.000000
-0.989701,0.000000
-0.179298,-0.000000
0.976569,-0.000000
0.250822,-0.000000
-0.958199,0.000000
-0.321001,0.000000
0.934689,-0.000000
0.389457,0.000000
-0.906165,-0.000000
-0.455825,-0.000000
0.872780,-0.000000
0.519748,-0.000000
-0.834714,0.000000
-0.580882,-0.000000
0.792170,0.000000
0.638901,0.000000
-0.745376,0.000000
-0.693492,0.000000
0.694585,-0.000000
0.744364,-0.000000
-0.640068,0.000000
-0.791243,-0.000000
0.582117,-0.000000
0.833877,-0.000000
-0.521043,-0.000000
-0.872038,-0.000000
0.457175,0.000000
0.905522,-0.000000
-0.390855,0.000000
-0.934148,-0.000000
0.322437,-0.000000
0.957764,0.000000
-0.252291,0.000000
-0.976241,0.000000
0.180791,-0.000000
0.989482,0.000000
-0.108321,-0.000000
-0.997416,-0.000000
0.035270,-0.000000
0.999999,-0.000000
0.037970,-0.000000
-0.997218,-0.000000
-0.111007,-0.000000
0.989088,-0.000000
0.183448,0.000000
-0.975652,-0.000000
-0.254905,-0.000000
0.956983,-0.000000
0.324994,-0.000000
-0.933180,0.000000
-0.393341,-0.000000
0.904372,-0.000000
0.459577,-0.000000
-0.870712,-0.000000
-0.523348,-0.000000
0.832382,-0.000000
0.584312,-0.000000
-0.789587,-0.000000
-0.642142,-0.000000
0.742557,-0.000000
0.696527,0.000000
-0.691543,0.000000
-0.747175,-0.000000
0.636820,0.000000
0.793816,-0.000000
-0.578680,0.000000
-0.836199,-0.000000
0.517437,-0.000000
0.874096,-0.000000
-0.453418,0.000000
-0.907304,0.000000
0.386967,-0.000000
0.935646,-0.000000
-0.318440,0.000000
-0.958968,0.000000
0.248205,0.000000
0.977147,-0.000000
-0.176639,0.000000
-0.990084,0.000000
0.104125,-0.000000
0.997710,-0.000000
-0.031052,-0.000000
-0.999984,-0.000000
-0.042187,0.000000
0.996895,-0.000000
0.115200,0.000000
-0.988457,-0.000000
-0.187595,0.000000
0.974718,0.000000
0.258983,-0.000000
-0.955750,0.000000
-0.328982,-0.000000
0.931655,-0.000000
0.397217,0.000000
-0.902563,0.000000
-0.463321,-0.000000
0.868629,-0.000000
0.526939,0.000000
-0.830036,-0.000000
-0.587731,-0.000000
0.786991,-0.000000
0.645371,0.000000
-0.739724,-0.000000
-0.699548,0.000000
0.688489,-0.000000
0.749973,0.000000
-0.633560,0.000000
-0.796375,0.000000
0.575234,-0.000000
0.838506,0.000000
-0.513821,0.000000
-0.876138,-0.000000
0.449653,-0.000000
0.909071,-0.000000
-0.383072,-0.000000
-0.937127,0.000000
0.314437,-0.000000
0.960156,0.000000
-0.244115,0.000000
-0.978035,-0.000000
0.172483,0.000000
0.990668,0.000000
-0.099927,0.000000
-0.997987,0.000000
0.026834,-0.000000
0.999952,-0.000000
0.046403,0.000000
-0.996554,0.000000
-0.119390,0.000000
0.987809,0.000000
0.191738,0.000000
-0.973766,0.000000
-0.263057,-0.000000
0.954500,0.000000
0.332964,-0.000000
-0.930114,0.000000
-0.401086,0.000000
0.900738,-0.000000
0.467056,-0.000000
-0.866531,-0.000000
-0.530521,0.000000
0.827675,0.000000
0.591140,-0.000000
-0.784380,0.000000
-0.648589,0.000000
0.736877,-0.000000
0.702558,0.000000
-0.685422,0.000000
-0.752758,-0.000000
0.630290,0.000000
0.798921,0.000000
-0.571777,-0.000000
-0.840798,0.000000
0.510196,0.000000
0.878164,0.000000
-0.445880,0.000000
-0.910821,-0.000000
0.379171,-0.000000
0.938591,-0.000000
-0.310428,0.000000
-0.961327,0.000000
0.240020,-0.000000
0.978906,0.000000
-0.168325,-0.000000
-0.991234,0.000000
0.095727,0.000000
0.998245,-0.000000
-0.022615,-0.000000
-0.999902,0.000000
-0.050618,0.000000
0.996195,0.000000
0.123579,-0.000000
-0.987144,0.000000
-0.195878,-0.000000
0.972798,-0.000000
0.267126,-0.000000
-0.953233,0.000000
-0.336941,-0.000000
0.928556,0.000000
0.404948,-0.000000
-0.898897,0.000000
