-0.000094,0.000000
-0.000093,-0.000398
-0.000093,-0.000796
-0.000092,-0.001193
-0.000091,-0.001591
-0.000090,-0.001989
-0.000088,-0.002387
-0.000086,-0.002785
-0.000084,-0.003182
-0.000081,-0.003580
-0.000078,-0.003978
-0.000075,-0.004376
-0.000072,-0.004774
-0.000068,-0.005172
-0.000064,-0.005569
-0.000059,-0.005967
-0.000055,-0.006365
-0.000050,-0.006763
-0.000044,-0.007161
-0.000039,-0.007559
-0.000033,-0.007957
-0.000026,-0.008355
-0.000020,-0.008753
-0.000013,-0.009150
-0.000006,-0.009548
0.000002,-0.009946
0.000010,-0.010344
0.000018,-0.010742
0.000026,-0.011140
0.000035,-0.011538
0.000044,-0.011936
0.000053,-0.012334
0.000063,-0.012732
0.000073,-0.013130
0.000083,-0.013529
0.000093,-0.013927
0.000104,-0.014325
0.000115,-0.014723
0.000127,-0.015121
0.000138,-0.015519
0.000151,-0.015917
0.000163,-0.016316
0.000176,-0.016714
0.000189,-0.017112
0.000202,-0.017510
0.000215,-0.017909
0.000229,-0.018307
0.000244,-0.018705
0.000258,-0.019104
0.000273,-0.019502
0.000288,-0.019900
0.000303,-0.020299
0.000319,-0.020697
0.000335,-0.021096
0.000351,-0.021494
0.000368,-0.021893
0.000385,-0.022291
0.000402,-0.022690
0.000420,-0.023089
0.000438,-0.023487
0.000456,-0.023886
0.000474,-0.024285
0.000493,-0.024683
0.000512,-0.025082
0.000532,-0.025481
0.000552,-0.025880
0.000572,-0.026279
0.000592,-0.026678
0.000613,-0.027077
0.000633,-0.027476
0.000655,-0.027875
0.000676,-0.028274
0.000698,-0.028673
0.000720,-0.029072
0.000743,-0.029471
0.000766,-0.029870
0.000789,-0.030269
0.000812,-0.030669
0.000836,-0.031068
0.000860,-0.031467
0.000884,-0.031867
0.000909,-0.032266
0.000934,-0.032665
0.000959,-0.033065
0.000985,-0.033464
0.001010,-0.033864
0.001037,-0.034264
0.001063,-0.034663
0.001090,-0.035063
0.001117,-0.035463
0.001144,-0.035862
0.001172,-0.036262
0.001200,-0.036662
0.001229,-0.037062
0.001257,-0.037462
0.001286,-0.037862
0.001315,-0.038262
0.001345,-0.038662
0.001375,-0.039062
0.001405,-0.039463
0.001436,-0.039863
0.001466,-0.040263
0.001498,-0.040664
0.001529,-0.041064
0.001561,-0.041465
0.001593,-0.041865
0.001625,-0.042266
0.001658,-0.042666
0.001691,-0.043067
0.001724,-0.043468
0.001758,-0.043868
0.001792,-0.044269
0.001826,-0.044670
0.001860,-0.045071
0.001895,-0.045472
0.001930,-0.045873
0.001966,-0.046274
0.002002,-0.046675
0.002038,-0.047077
0.002074,-0.047478
0.002111,-0.047879
0.002148,-0.048281
0.002185,-0.048682
0.002223,-0.049084
0.002261,-0.049485
0.002299,-0.049887
0.002338,-0.050289
0.002377,-0.050691
0.002416,-0.051092
0.002455,-0.051494
0.002495,-0.051896
0.002535,-0.052298
0.002576,-0.052700
0.002617,-0.053103
0.002658,-0.053505
0.002699,-0.053907
0.002741,-0.054310
0.002783,-0.054712
0.002825,-0.055115
0.002868,-0.055517
0.002911,-0.055920
0.002954,-0.056322
0.002998,-0.056725
0.003042,-0.057128
0.003086,-0.057531
0.003131,-0.057934
0.003176,-0.058337
0.003221,-0.058740
0.003266,-0.059144
0.003312,-0.059547
0.003358,-0.059950
0.003405,-0.060354
0.003451,-0.060757
0.003498,-0.061161
0.003546,-0.061565
0.003594,-0.061968
0.003642,-0.062372
0.003690,-0.062776
0.003739,-0.063180
0.003788,-0.063584
0.003837,-0.063988
0.003886,-0.064393
0.003936,-0.064797
0.003987,-0.065201
0.004037,-0.065606
0.004088,-0.066010
0.004139,-0.066415
0.004191,-0.066820
0.004243,-0.067225
0.004295,-0.067630
0.004347,-0.068035
0.004400,-0.068440
0.004453,-0.068845
0.004507,-0.069250
0.004560,-0.069655
0.004614,-0.070061
0.004669,-0.070466
0.004724,-0.070872
0.004779,-0.071278
0.004834,-0.071683
0.004890,-0.072089
0.004946,-0.072495
0.005002,-0.072901
0.005059,-0.073307
0.005116,-0.073714
0.005173,-0.074120
0.005230,-0.074526
0.005288,-0.074933
0.005347,-0.075340
0.005405,-0.075746
0.005464,-0.076153
0.005523,-0.076560
0.005583,-0.076967
0.005643,-0.077374
0.005703,-0.077781
0.005763,-0.078189
0.005824,-0.078596
0.005885,-0.079004
0.005947,-0.079411
0.006009,-0.079819
0.006071,-0.080227
0.006133,-0.080635
0.006196,-0.081043
0.006259,-0.081451
0.006322,-0.081859
0.006386,-0.082267
0.006450,-0.082676
0.006515,-0.083084
0.006579,-0.083493
0.006644,-0.083902
0.006710,-0.084311
0.006775,-0.084720
0.006841,-0.085129
0.006908,-0.085538
0.006974,-0.085947
0.007041,-0.086357
0.007109,-0.086766
0.007176,-0.087176
0.007244,-0.087585
0.007313,-0.087995
0.007381,-0.088405
0.007450,-0.088815
0.007520,-0.089225
0.007589,-0.089636
0.007659,-0.090046
0.007730,-0.090457
0.007800,-0.090867
0.007871,-0.091278
0.007942,-0.091689
0.008014,-0.092100
0.008086,-0.092511
0.008158,-0.092922
0.008231,-0.093334
0.008304,-0.093745
0.008377,-0.094157
0.008451,-0.094569
0.008525,-0.094980
0.008599,-0.095392
0.008673,-0.095804
0.008748,-0.096217
0.008824,-0.096629
0.008899,-0.097041
0.008975,-0.097454
0.009051,-0.097867
0.009128,-0.098280
0.009205,-0.098693
0.009282,-0.099106
0.009360,-0.099519
0.009438,-0.099932
0.009516,-0.100346
0.009594,-0.100759
0.009673,-0.101173
0.009753,-0.101587
0.009832,-0.102001
0.009912,-0.102415
0.009992,-0.102829
0.010073,-0.103244
0.010154,-0.103658
0.010235,-0.104073
0.010317,-0.104488
0.010399,-0.104903
0.010481,-0.105318
0.010564,-0.105733
0.010647,-0.106148
0.010730,-0.106564
0.010814,-0.106979
0.010898,-0.107395
0.010982,-0.107811
0.011067,-0.108227
0.011152,-0.108643
0.011237,-0.109059
0.011323,-0.109476
0.011409,-0.109893
0.011495,-0.110309
0.011582,-0.110726
0.011669,-0.111143
0.011757,-0.111560
0.011844,-0.111978
0.011932,-0.112395
0.012021,-0.112813
0.012110,-0.113231
0.012199,-0.113649
0.012288,-0.114067
0.012378,-0.114485
0.012468,-0.114903
0.012559,-0.115322
0.012649,-0.115740
0.012741,-0.116159
0.012832,-0.116578
0.012924,-0.116997
0.013016,-0.117416
0.013109,-0.117836
0.013202,-0.118255
0.013295,-0.118675
0.013389,-0.119095
0.013483,-0.119515
0.013577,-0.119935
0.013672,-0.120356
0.013767,-0.120776
0.013862,-0.121197
0.013958,-0.121618
0.014054,-0.122039
0.014150,-0.122460
0.014247,-0.122881
0.014344,-0.123303
0.014442,-0.123724
0.014539,-0.124146
0.014638,-0.124568
0.014736,-0.124990
0.014835,-0.125413
0.014934,-0.125835
0.015034,-0.126258
0.015134,-0.126680
0.015234,-0.127103
0.015335,-0.127527
0.015436,-0.127950
0.015537,-0.128373
0.015639,-0.128797
0.015741,-0.129221
